@relation 'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45'

@attribute onset_b numeric
@attribute dur_b numeric
@attribute string numeric
@attribute pitch numeric
@attribute vel numeric
@attribute onset_s numeric
@attribute dur_s numeric
@attribute measure numeric
@attribute pre_dur_b numeric
@attribute pre_dur_s numeric
@attribute nxt_dur_b numeric
@attribute nxt_dur_s numeric
@attribute pre_ionset_s numeric
@attribute nxt_ionset_s numeric
@attribute onset_b_mod numeric
@attribute pitch_mod numeric
@attribute n_simult numeric
@attribute prev_int numeric
@attribute next_int numeric
@attribute keyFifths numeric
@attribute note2key numeric
@attribute chord {Am}
@attribute chord_id numeric
@attribute chord_type {m}
@attribute note2chord numeric
@attribute isChordN {n}
@attribute mtr {s,ss,w,ww}
@attribute nar1 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute nar2 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute nar3 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute tempo numeric
@attribute phrase {f,i,m}
@attribute energy_rat numeric

@data
149,0.33125,4,57,80,74.5,0.165625,38,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,9,1,-4,4,0,9,Am,9,m,0,n,ww,P,P,P,90,m,1.143853
149.333333,0.33125,7,61,80,74.666667,0.165625,38,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.333333,1,1,-4,1,0,1,Am,9,m,8,n,ww,P,P,IP,90,m,0.943853
149.666667,0.33125,7,62,80,74.833333,0.165625,38,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,2,1,-1,2,0,2,Am,9,m,7,n,ww,P,IP,VP,90,m,0.943853
150,0.33125,7,64,80,75,0.165625,38,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,4,0,-2,1,0,4,Am,9,m,5,n,ww,IP,VP,VR,90,m,0.943853
150.333333,0.33125,7,65,80,75.166667,0.165625,38,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.333333,5,0,-1,-3,0,5,Am,9,m,4,n,ww,VP,VR,IR,90,m,0.943853
150.666667,0.33125,2,62,80,75.333333,0.165625,38,0.33125,0.220833,2.997917,1.998611,-0.166667,0.166667,2.666667,2,0,3,-17,0,2,Am,9,m,7,n,ww,VR,IR,P,90,f,0.943853
151,2.997917,7,45,80,75.5,1.498958,38,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,9,5,17,11,0,9,Am,9,m,0,n,ww,IR,P,P,90,i,0.968853
151.333333,0.33125,6,56,80,75.666667,0.165625,38,2.997917,1.998611,0.33125,0.220833,-0.166667,0.166667,3.333333,8,1,-11,3,0,8,Am,9,m,1,n,ww,P,P,IP,90,m,0.918853
151.666667,0.33125,7,59,80,75.833333,0.165625,38,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.666667,11,1,-3,3,0,11,Am,9,m,2,n,ww,P,IP,P,90,m,0.943853
152,0.33125,4,62,80,76,0.165625,38,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,2,1,-3,3,0,2,Am,9,m,7,n,ww,IP,P,IP,90,m,0.943853
152.333333,0.33125,7,65,80,76.166667,0.165625,39,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.333333,5,1,-3,-1,0,5,Am,9,m,4,n,ww,P,IP,IP,90,m,1.031353
152.666667,0.33125,7,64,80,76.333333,0.165625,39,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.666667,4,1,1,-2,0,4,Am,9,m,5,n,ww,IP,IP,P,90,m,0.956353
153,0.33125,6,62,80,76.5,0.165625,39,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,2,0,2,3,0,2,Am,9,m,7,n,ww,IP,P,P,90,m,0.893853
153.333333,0.33125,3,65,80,76.666667,0.165625,39,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.333333,5,0,-3,-1,0,5,Am,9,m,4,n,ww,P,P,P,90,m,0.956353
153.666667,0.33125,2,64,80,76.833333,0.165625,39,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,4,0,1,-2,0,4,Am,9,m,5,n,ww,P,P,P,90,m,0.906353
154,0.33125,4,62,80,77,0.165625,39,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,2,0,2,-3,0,2,Am,9,m,7,n,ww,P,P,IP,90,m,0.881353
154.333333,0.33125,7,59,80,77.166667,0.165625,39,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.333333,11,0,3,-2,0,11,Am,9,m,2,n,ww,P,IP,IP,90,m,0.868853
154.666667,0.33125,3,57,80,77.333333,0.165625,39,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.666667,9,0,2,-1,0,9,Am,9,m,0,n,ww,IP,IP,P,90,m,0.918853
155,0.33125,3,56,80,77.5,0.165625,39,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,8,0,1,3,0,8,Am,9,m,1,n,ww,IP,P,IP,90,m,0.906353
155.333333,0.33125,6,59,80,77.666667,0.165625,39,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.333333,11,0,-3,-2,0,11,Am,9,m,2,n,ww,P,IP,P,90,m,0.881353
155.666667,0.33125,2,57,80,77.833333,0.165625,39,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.666667,9,0,2,-1,0,9,Am,9,m,0,n,ww,IP,P,IP,90,m,0.918853
156,0.33125,4,56,80,78,0.165625,39,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,8,0,1,3,0,8,Am,9,m,1,n,ww,P,IP,VP,90,m,0.893853
156.333333,0.33125,2,59,80,78.166667,0.165625,40,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.333333,11,0,-3,3,0,11,Am,9,m,2,n,ww,IP,VP,VR,90,m,0.981353
156.666667,0.33125,5,62,80,78.333333,0.165625,40,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,0.666667,2,0,-3,-1,0,2,Am,9,m,7,n,ww,VP,VR,IR,90,m,0.981353
157,0.997917,4,61,80,78.5,0.498958,40,0.33125,0.220833,0.997917,0.665278,-0.166667,0,1,1,0,1,-16,0,1,Am,9,m,8,n,ww,VR,IR,P,90,f,0.981353
157,0.997917,6,45,80,78.5,0.498958,40,0.997917,0.665278,0.997917,0.665278,0,0.5,1,9,0,16,7,0,9,Am,9,m,0,n,ww,IR,P,SB,90,i,0.981353
158,0.997917,7,52,80,79,0.498958,40,0.997917,0.665278,0.997917,0.665278,-0.5,0,2,4,0,-7,5,0,4,Am,9,m,5,n,ww,P,SB,VR,90,i,0.906353
158,0.997917,2,57,80,79,0.498958,40,0.997917,0.665278,0.997917,0.665278,0,0,2,9,0,-5,4,0,9,Am,9,m,0,n,ww,SB,VR,IR,90,m,0.906353
158,0.997917,4,61,80,79,0.498958,40,0.997917,0.665278,0.997917,0.665278,0,0,2,1,0,-4,-16,0,1,Am,9,m,8,n,ww,VR,IR,P,90,f,0.906353
158,0.997917,4,45,80,79,0.498958,40,0.997917,0.665278,0.997917,0.665278,0,0.5,2,9,0,16,7,0,9,Am,9,m,0,n,ww,IR,P,SB,90,i,0.993853
159,0.997917,2,52,80,79.5,0.498958,40,0.997917,0.665278,0.997917,0.665278,-0.5,0,3,4,0,-7,5,0,4,Am,9,m,5,n,ww,P,SB,NA,90,i,0.918853
159,0.997917,5,57,80,79.5,0.498958,40,0.997917,0.665278,0.997917,0.665278,0,0,3,9,0,-5,4,0,9,Am,9,m,0,n,ww,SB,NA,NA,90,m,0.881353
159,0.997917,6,61,80,79.5,0.498958,40,0.997917,0.665278,0.997917,0.665278,0,0,3,1,0,-4,-16,0,1,Am,9,m,8,n,ww,NA,NA,NA,90,m,0.881353
159,0.997917,5,45,80,79.5,0.498958,40,0.997917,0.665278,0,0,0,0,3,9,0,16,15,0,9,Am,9,m,0,n,ww,NA,NA,NA,90,f,?
